,Codigo_Empresas,Codigo_Cliente,Estado_Entrega_Cliente,Codigo_Vendedores,Pedido,produto,Descr_Tabela,qtde,Vr_Unitario,Vr_Total,Data_Pedido,Data_Entrega,Status_Pedido,Tipo_Pedido_Desc
8753,04,31.452.113/0025-29,SP,014,00000760,AB0002,ABRACADEIRA REUTILIZAVEL LV1 PRETA                ,800.0,0.3,240.0,2013-04-19,2013-04-26,2,Vendas    
8754,04,41.834.524/0002-46,MG,011,00000761,LF1577,LONA FILTRO AS-345.CA-DUP 640X640 LISA (FUR)      ,38.0,55.0,2090.0,2013-04-19,2013-04-26,3,Orçamento 
8755,04,46.040.242/0001-00,SP,014,00000762,LF1782,LONA FILTRO AS-120.TE-DUP 630X630 REF.01 (VEL)    ,36.0,74.49,2681.64,2013-04-22,2013-05-03,2,Vendas    
8756,04,61.074.506/0009-97,SP,014,00000764,LF0669,LONA FILTRO AS-210.TE-DUP 800X800 LISA (VEL)      ,25.0,80.74,2018.5,2013-04-23,2013-04-30,2,Vendas    
8757,04,73.181.646/0001-96,SP,014,00000765,LF0396,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,60.0,59.1,3546.0,2013-04-24,2013-04-30,2,Vendas    
8758,04,73.181.646/0001-96,SP,014,00000765,LF2352,LONA FILTRO AS-130.CA-DUP 630X630 REF.01(FUR)     ,4.0,31.55,126.2,2013-04-24,2013-04-30,2,Vendas    
8759,04,06.538.082/0003-70,SP,014,00000766,LF0871,LONA FILTRO AS-295.CA-DUP 400X400 EMB.01 (VEL)    ,30.0,73.21,2196.3,2013-04-24,2013-04-30,3,Orçamento 
8760,04,08.764.471/0005-01,SP,014,00000767,LF0307,LONA FILTRO AS-130.CA-DUP 800X800 REF.01 (FUR)    ,10.0,105.0,1050.0,2013-05-13,2013-05-20,2,Vendas    
8761,04,74.562.745/0001-80,SP,014,00000770,LF0913,LONA FILTRO AS-295.CA-DUP 400X400 LISA (VEL)      ,23.0,42.0,966.0,2013-04-29,2013-05-14,2,Vendas    
8762,04,64.700.735/0002-91,SP,014,00000771,LF1530,LONA FILTRO AS-295.CA-DUP 500X500 LISA (VEL)      ,82.0,49.32,4044.24,2013-04-30,2013-05-06,2,Vendas    
8763,04,64.700.735/0002-91,SP,014,00000771,LF2256,LONA FILTRO AS-295.CA-CAB 500 X 500 LISA (FUR)    ,2.0,31.59,63.18,2013-04-30,2013-05-06,2,Vendas    
8764,04,73.181.646/0001-96,SP,014,00000772,LF0020,LONA FILTRO AS-130.CA-DUP 400 X400 LISA (FUR)     ,42.0,44.199,1856.36,2013-04-30,2013-05-08,2,Vendas    
8765,04,74.423.880/0001-45,SP,014,00000773,LF0881,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (VEL)    ,35.0,91.9,3216.5,2013-04-26,2013-05-06,2,Vendas    
8766,04,09.462.873/0001-90,SP,014,00000774,LF1412,LONA FILTRO AS-130.CA-DUP 400X400 LISA (VEL)      ,15.0,45.0,675.0,2013-04-30,2013-05-10,3,Orçamento 
8767,04,59.105.999/0039-59,SC,003,00000776,LF1509,LONA FILTRO AS-130.CA-DUP 1000X1000 LISA (FUR)    ,10.0,125.0,1250.0,2013-06-03,2013-06-14,2,Vendas    
8768,04,59.105.999/0039-59,SC,004,00000776,LF1509,LONA FILTRO AS-130.CA-DUP 1000X1000 LISA (FUR)    ,10.0,125.0,1250.0,2013-06-03,2013-06-14,2,Vendas    
8769,04,59.105.999/0039-59,SC,017,00000776,LF1509,LONA FILTRO AS-130.CA-DUP 1000X1000 LISA (FUR)    ,10.0,125.0,1250.0,2013-06-03,2013-06-14,2,Vendas    
8770,04,96.206.313/0006-84,SP,014,00000777,LF0621,LONA FILTRO AS-160.CA-DUP 800X800 LISA (VEL)      ,51.0,106.3,5421.3,2013-05-02,2013-05-17,2,Vendas    
8771,04,96.206.313/0006-84,SP,014,00000777,LF0786,LONA FILTRO AS-160.CA-CAB 800X800 LISA (FUR)      ,2.0,61.7,123.4,2013-05-02,2013-05-17,2,Vendas    
8772,04,52.573.227/0001-20,SP,014,00000778,LF0749,LONA FILTRO AS-220.CA-SOB 860X1850 LISA           ,2.0,24.67,49.34,2013-05-03,2013-05-03,2,Amostra   
8773,04,57.107.609/0003-43,SP,014,00000779,TF0001,TORNEIRA FILTRO 400 X 400 MM                      ,6.0,66.77,400.62,2013-05-03,2013-05-10,3,Orçamento 
8774,04,10.681.186/0001-45,SP,014,00000780,LF1420,LONA FILTRO AS-295.CA-DUP 1000X1000 EMB.01 (FUR). ,51.0,185.09,9439.59,2013-05-03,2013-05-17,3,Orçamento 
8775,04,04.565.799/0001-14,SP,014,00000781,SF0179,SACO FILTRO AS-220.CA D-109 X H-220               ,9.0,56.87,511.83,2013-05-15,2013-05-21,2,Vendas    
8776,04,43.071.109/0001-22,SP,014,00000783,LF2165,LONA FILTRO AS-130.CA-DUP 400X400 EMB.01 (FUR)    ,10.0,45.16,451.6,2013-05-06,2013-05-20,3,Orçamento 
8777,04,46.344.354/0005-88,SP,014,00000784,LF0895,LONA FILTRO AS-295.CA-DUP 1000X1000 EMB.01 (FUR)  ,30.0,188.62,5658.6,2013-05-06,2013-05-24,2,Vendas    
8778,04,43.836.485/0001-60,SP,014,00000785,LF1508,LONA FILTRO AS-130.CA-DUP 1020X1020 LISA (FUR)    ,16.0,95.0,1520.0,2013-05-14,2013-05-31,2,Vendas    
8779,04,43.836.485/0001-60,SP,014,00000785,LF1578,LONA FILTRO AS-275.CA-SOB 1020X1020 (FUR)         ,16.0,55.0,880.0,2013-05-14,2013-05-31,2,Vendas    
8780,04,55.742.167/0001-10,SP,014,00000787,LF1071,LONA FILTRO AS-210.TE-SOB 800X800 LISA (FUR)      ,10.0,55.0,550.0,2013-05-10,2013-05-24,2,Vendas    
8781,04,55.742.167/0001-10,SP,014,00000787,LF1582,LONA FILTRO AS-240.TE-CAB 800X800 REF.01 (FUR)    ,2.0,55.0,110.0,2013-05-10,2013-05-24,2,Vendas    
8782,04,47.595.863/0004-65,SP,014,00000788,LF0986,LONA FILTRO AS-130.CA-DUP 630X630 LISA (VEL)      ,200.0,57.26,11452.0,2013-05-14,2013-05-24,3,Orçamento 
8783,04,47.595.863/0004-65,SP,014,00000788,MF0227,MANGA FILTRO AS-420.CA D- 150 X C- 1500 MM        ,50.0,44.73,2236.5,2013-05-14,2013-05-24,3,Orçamento 
8784,04,57.786.659/0001-32,SP,014,00000789,LF2360,LONA FILTRO AS-140.CA-DUP 1200X1200 LISA (VEL)    ,30.0,167.56,5026.8,2013-05-14,2013-05-28,3,Orçamento 
8785,04,61.074.506/0009-97,SP,014,00000791,LF0669,LONA FILTRO AS-210.TE-DUP 800X800 LISA (VEL)      ,25.0,80.74,2018.5,2013-05-20,2013-06-03,2,Vendas    
8786,04,06.192.106/0001-10,SP,014,00000792,LF2361,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,20.0,38.0,760.0,2013-07-02,2013-07-12,2,Vendas    
8787,04,51.468.635/0001-59,SP,014,00000793,LF2289,LONA FILTRO AS-150.TE-DUP 1200X1200 LISA (FUR)    ,76.0,85.0,6460.0,2013-05-16,2013-05-31,2,Vendas    
8788,04,52.541.760/0001-00,SP,014,00000795,LF0123,LONA FILTRO AS-295.CA-SOB 600X1280 LISA (FUR      ,50.0,48.5,2425.0,2013-06-06,2013-06-21,2,Vendas    
8789,04,45.503.042/0001-83,SP,014,00000796,LF1109,LONA FILTRO AS-150.TE-SOB 550X550 LISA            ,20.0,37.9,758.0,2013-05-17,2013-06-03,3,Orçamento 
8790,04,45.503.042/0001-83,SP,014,00000796,LF2362,LONA FILTRO AS-150.TE-CAB 550 X 1100 LISA         ,5.0,37.9,189.5,2013-05-17,2013-06-03,3,Orçamento 
8791,04,46.567.202/0001-10,SP,014,00000797,LF0977,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,183.0,214.63,39277.29,2013-05-17,2013-06-21,2,Vendas    
8792,04,44.023.471/0002-71,SP,014,00000798,LF0668,LONA FILTRO AS-130.CA-DUP 630X630 EMB.01 (VEL)    ,2.0,60.82,121.64,2013-05-20,2013-05-31,2,Amostra   
8793,04,65.969.156/0002-01,SP,014,00000801,LF0410,LONA FILTRO AS-160.CA-DUP 630X630 LISA (FUR)      ,60.0,49.25,2955.0,2013-05-20,2013-05-29,2,Vendas    
8794,04,00.910.496/0001-30,SP,014,00000802,LF0074,LONA FILTRO AS-130.CA-DUP 640X640 LISA (VEL)      ,2.0,60.5,121.0,2013-05-20,2013-05-31,1,Amostra   
8795,04,14.372.981/0011-84,SP,014,00000804,LF1596,LONA FILTRO AS-240.CA-DUP 1500X1500 LISA (VEL)    ,43.0,205.61,8841.23,2013-05-21,2013-05-21,3,Orçamento 
8796,04,14.372.981/0011-84,SP,014,00000804,LF1597,LONA FILTRO AS-240.CA-DUP 1500X1500 LISA (VEL)    ,42.0,205.61,8635.62,2013-05-21,2013-05-21,3,Orçamento 
8797,04,14.372.981/0011-84,SP,014,00000804,LF2005,LONA FILTRO AS-240.CA-CAB 1200 X 1200 LISA (VEL)  ,60.0,173.31,10398.6,2013-05-21,2013-05-21,3,Orçamento 
8798,04,14.372.981/0011-84,SP,014,00000804,LF0906,LONA FILTRO AS-240.CA-DUP 1200X1200 LISA (VEL)    ,74.0,160.84,11902.16,2013-05-21,2013-05-21,3,Orçamento 
8799,04,00.012.847/0001-96,SP,014,00000805,LF1307,LONA FILTRO AS-170.CA-DUP 500X500 LISA (VEL)      ,28.0,71.69,2007.32,2013-05-21,2013-06-04,2,Vendas    
8800,04,00.012.847/0001-96,SP,014,00000805,LF2364,LONA FILTRO AS-170.CA-CAB 500X500 LISA (FUR)      ,4.0,35.845,143.38,2013-05-21,2013-06-04,2,Vendas    
8801,04,07.077.150/0001-42,SP,014,00000807,LF2363,LONA FILTRO AS-130.CA-DUP 630X630 LISA (VEL+FUR)  ,80.0,62.44,4995.2,2013-05-22,2013-05-05,3,Orçamento 
8802,04,01.824.763/0002-09,SP,014,00000808,EP0003,ESPATULA DE 1220 MM DESLOCAMENTO DE TORTA         ,2.0,325.0,650.0,2013-05-22,2013-06-07,3,Orçamento 
8803,04,06.055.391/0001-28,SP,014,00000809,DF0076,DISCO FILTRO AS-170.CA D-80MM                     ,100.0,1.0,100.0,2013-05-23,2013-05-27,2,Vendas    
8804,04,06.055.391/0001-28,SP,014,00000809,DF0077,DISCO FILTRO AS-200.CA D-80MM                     ,100.0,1.0,100.0,2013-05-23,2013-05-27,2,Vendas    
8805,04,06.055.391/0001-28,SP,014,00000809,DF0078,DISCO FILTRO AS-160.CA D-80MM                     ,100.0,1.0,100.0,2013-05-23,2013-05-27,2,Vendas    
8806,04,06.055.391/0001-28,SP,014,00000809,DF0079,DISCO FILTRO AS-120.TE D-80MM                     ,100.0,1.0,100.0,2013-05-23,2013-05-27,2,Vendas    
8807,04,06.055.391/0001-28,SP,014,00000809,DF0080,DISCO FILTRO AS-240.TE D-80MM                     ,100.0,1.0,100.0,2013-05-23,2013-05-27,2,Vendas    
8808,04,00.416.170/0001-51,SP,014,00000812,LF2370,LONA FILTRO AS-130.CA-DUP 640X640 LISA            ,60.0,45.0,2700.0,2013-06-07,2013-06-21,2,Vendas    
8809,04,65.011.967/0001-14,SP,014,00000816,LF1001,LONA FILTRO AS-210.CA-DUP 400X400 EMB.01 (VEL)    ,70.0,39.0,2730.0,2013-07-04,2013-07-12,2,Vendas    
8810,04,19.525.278/0001-00,MG,011,00000817,LF0773,LONA FILTRO AS-295.CA-SOB 540X1100 LISA           ,20.0,42.78,855.6,2013-06-12,2013-06-26,2,Vendas    
8811,04,00.396.795/0001-07,SP,014,00000821,LO0002,LOGOTIPO AS-101.CA 200X150 MM                     ,1000.0,2.49,2490.0,2013-06-04,2013-06-18,2,Vendas    
8812,04,33.131.541/0001-08,MG,011,00000822,ML0011,MANTA FILTRO AS-460.CA C-14600XL-1530 MM          ,10.0,2845.12,28451.2,2013-06-04,2013-07-04,3,Orçamento 
8813,04,74.423.880/0001-45,SP,014,00000823,LF0062,LONA FILTRO AS-130.CA-DUP 400X40MM LISA (VEL)     ,42.0,41.0,1722.0,2013-06-06,2013-06-20,2,Vendas    
8814,04,08.764.471/0005-01,SP,014,00000824,LF0307,LONA FILTRO AS-130.CA-DUP 800X800 REF.01 (FUR)    ,10.0,105.0,1050.0,2013-06-07,2013-06-21,2,Vendas    
8815,04,46.344.354/0001-54,SP,014,00000826,ML0009,MANTA FILTRO AS-610.CA 21100 X1910 MM.            ,1.0,5347.19,5347.19,2013-06-07,2013-06-14,2,Vendas    
8816,04,03.548.440/0001-76,SP,014,00000827,LF1166,LONA FILTRO AS-295.CA-DUP 400X400 LISA (VEL)      ,52.0,44.13,2294.76,2013-06-18,2013-06-26,2,Vendas    
8817,04,03.548.440/0001-76,SP,014,00000827,PF0002,PLACA FILTRO 400 X 400 X 50 MM TORN. LATERAL      ,5.0,337.06,1685.3,2013-06-18,2013-06-26,2,Vendas    
8818,04,48.055.743/0001-95,SP,014,00000828,LF1558,LONA FILTRO AS-150.TE-DUP 630X630 LISA (FUR)      ,30.0,49.0,1470.0,2013-06-14,2013-07-03,2,Vendas    
8819,04,08.764.471/0005-01,SP,014,00000830,LF1781,LONA FILTRO AS-295.CA-DUP 1000X1000 REF.01 (VEL)  ,25.0,140.0,3500.0,2013-07-11,2013-07-19,2,Vendas    
8820,04,08.466.972/0001-88,SP,013,00000831,LF0689,LONA FILTRO AS-170.CA-DUP 1200X1200 LISA (ILH)    ,440.0,85.0,37400.0,2013-06-18,2013-07-13,2,Vendas    
8821,04,67.243.923/0001-45,SP,014,00000832,LF2378,LONA FILTRO AS-295.CA-DUP 400X400 LISA (VEL)      ,40.0,41.54,1661.6,2013-06-20,2013-07-04,3,Orçamento 
8822,04,46.040.242/0001-00,SP,014,00000836,SF0204,SACO FILTRO AS-420.CA D-110 X H-390               ,10.0,27.95,279.5,2013-06-24,2013-07-05,3,Orçamento 
8823,04,46.040.242/0001-00,SP,014,00000836,SF0205,SACO FILTRO AS-295.CA D-120 X H-400               ,10.0,35.11,351.1,2013-06-24,2013-07-05,3,Orçamento 
8824,04,45.989.050/0007-77,SP,014,00000837,LF2384,LONA FILTRO AS-295.CA-DUP 800X800 LISA (VEL)      ,29.0,70.0,2030.0,2013-06-28,2013-07-12,2,Vendas    
8825,04,65.011.967/0001-14,SP,014,00000838,LF1001,LONA FILTRO AS-210.CA-DUP 400X400 EMB.01 (VEL)    ,2.0,39.0,78.0,2013-06-25,2013-06-28,2,Amostra   
8826,04,351.777.838-98    ,SP,014,00000839,SF0206,SACO FILTRO AS-210.TE D-280 X H-450               ,4.0,41.1,164.4,2013-07-01,2013-07-05,2,Vendas    
8827,04,72.050.636/0001-59,SP,014,00000842,LF0424,LONA FILTRO AS-130.CA-DUP 630X630 LISA (VEL)      ,80.0,60.0,4800.0,2013-06-26,2013-07-11,2,Vendas    
8828,04,59.596.395/0001-80,SP,014,00000843,MF0230,MANGA FILTRO AS-420.CA D- 713 X H- 2450           ,6.0,433.333,2600.0,2013-06-26,2013-07-11,2,Vendas    
8829,04,03.719.063/0001-90,SP,014,00000844,BT0055,MASTERPOL 70 6160 X 1000 MM                       ,1.0,1850.0,1850.0,2013-08-15,2013-08-26,2,Vendas    
8830,04,03.719.063/0001-90,SP,014,00000844,BT0056,MASTERPOL 70 9300 X 1000 MM                       ,1.0,2850.0,2850.0,2013-08-15,2013-08-26,2,Vendas    
8831,04,33.131.541/0001-08,MG,011,00000845,LF0690,LONA FILTRO AS-295.CA-DUP 800X800 EMB.01 (VEL)    ,200.0,107.0,21400.0,2013-06-28,2013-07-10,2,Vendas    
8832,04,62.461.140/0018-62,SP,014,00000850,LF1082,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,64.0,67.66,4330.24,2013-07-03,2013-07-17,3,Orçamento 
8833,04,48.045.090/0001-63,SP,014,00000852,LF1211,LONA FILTRO AS-130.CA-DUP 500X500 LISA (FUR)      ,10.0,43.96,439.6,2013-08-29,2013-09-13,2,Vendas    
8834,04,43.776.517/0001-80,SP,013,00000853,LF1269,LONA FILTRO AS-185.CA-DUP 2000X2000 REF.01 (ILH)  ,180.0,561.7278,101111.0,2013-11-29,2013-12-20,2,Vendas    
8835,04,43.776.517/0001-80,SP,013,00000853,LF1270,LONA FILTRO AS-275.TE-SIM 2000X2000 LISA (ILH)    ,180.0,216.05,38889.0,2013-11-29,2013-12-20,2,Vendas    
8836,04,43.776.517/0001-80,SP,013,00000853,LF0823,LONA FILTRO AS-345.CA-DUP 2000X2000 REF.01 (VEL)  ,180.0,561.7278,101111.0,2013-11-29,2013-12-20,2,Vendas    
8837,04,43.776.517/0001-80,SP,013,00000853,LF1707,LONA FILTRO AS-360.TE-SIMP 2000X2000 LISA (ILH)   ,180.0,216.05,38889.0,2013-11-29,2013-12-20,2,Vendas    
8838,04,46.344.354/0001-54,SP,014,00000854,ML0008,MANTA FILTRO AS-610.CA 19.400 X 2.400 MM          ,2.0,6915.73,13831.46,2013-08-23,2013-09-06,3,Orçamento 
8839,04,07.689.002/0001-89,SP,003,00000855,LF0278,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,24.0,61.74,1481.76,2013-07-05,2013-07-12,3,Orçamento 
8840,04,07.689.002/0001-89,SP,004,00000855,LF0278,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,24.0,61.74,1481.76,2013-07-05,2013-07-12,3,Orçamento 
8841,04,07.689.002/0001-89,SP,017,00000855,LF0278,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,24.0,61.74,1481.76,2013-07-05,2013-07-12,3,Orçamento 
8842,04,07.689.002/0001-89,SP,003,00000855,LF2392,LONA FILTRO AS-130.CA-CAB 630 X 630 LISA (FUR)    ,2.0,39.29,78.58,2013-07-05,2013-07-12,3,Orçamento 
8843,04,07.689.002/0001-89,SP,004,00000855,LF2392,LONA FILTRO AS-130.CA-CAB 630 X 630 LISA (FUR)    ,2.0,39.29,78.58,2013-07-05,2013-07-12,3,Orçamento 
8844,04,07.689.002/0001-89,SP,017,00000855,LF2392,LONA FILTRO AS-130.CA-CAB 630 X 630 LISA (FUR)    ,2.0,39.29,78.58,2013-07-05,2013-07-12,3,Orçamento 
8845,04,61.619.987/0001-11,SP,014,00000858,LF0752,LONA FILTRO AS-240.TE-DUP 500X500 LISA (FUR)      ,80.0,35.5,2840.0,2013-07-16,2013-07-25,2,Vendas    
8846,04,61.619.987/0001-11,SP,014,00000858,LF0191,LONA FILTRO AS-240.TE-DUP 630X630 LISA (FUR)      ,80.0,38.5,3080.0,2013-07-16,2013-07-25,2,Vendas    
8847,04,54.111.737/0001-00,SP,014,00000859,LF0486,LONA FILTRO AS-210.CA-DUP 630X630 EMB.02 (VEL)    ,80.0,80.0,6400.0,2013-07-11,2013-07-25,2,Vendas    
8848,04,61.619.987/0001-11,SP,014,00000860,LF0811,LONA FILTRO AS-101.CA-DUP 630X630 REF.01 (FUR)    ,2.0,60.12,120.24,2013-07-11,2013-07-15,2,Amostra   
8849,04,60.519.634/0001-87,SP,014,00000861,LF1165,LONA FILTRO AS-295.CA-DUP 400X400 LISA (VEL)      ,42.0,40.91,1718.22,2013-07-12,2013-07-26,3,Orçamento 
8850,04,45.259.983/0003-85,SP,014,00000862,DF0031,DISCO FILTRO AS-150.TE D-1350 MM                  ,10.0,122.63,1226.3,2013-07-16,2013-07-26,2,Vendas    
8851,04,31.452.113/0025-29,SP,003,00000864,LF0252,LONA FILTRO AS-295.CA-DUP 1500X1500 EMB.01 (FUR)  ,2.0,190.03,380.06,2014-01-13,2014-01-24,2,Amostra   
8852,04,31.452.113/0025-29,SP,004,00000864,LF0252,LONA FILTRO AS-295.CA-DUP 1500X1500 EMB.01 (FUR)  ,2.0,190.03,380.06,2014-01-13,2014-01-24,2,Amostra   
8853,04,31.452.113/0025-29,SP,017,00000864,LF0252,LONA FILTRO AS-295.CA-DUP 1500X1500 EMB.01 (FUR)  ,2.0,190.03,380.06,2014-01-13,2014-01-24,2,Amostra   
8854,04,01.124.851/0007-02,SP,014,00000865,LF1740,LONA FILTRO AS-101.CA-DUP 800X800 EMB.01 (FUR)    ,60.0,65.0,3900.0,2013-07-16,2013-07-24,3,Orçamento 
8855,04,01.124.851/0007-02,SP,014,00000865,BF0077,BOLSA FILTRO AS-130.CA D-1000XH-395               ,8.0,650.0,5200.0,2013-07-16,2013-07-24,3,Orçamento 
8856,04,65.969.156/0002-01,SP,014,00000866,LF0410,LONA FILTRO AS-160.CA-DUP 630X630 LISA (FUR)      ,60.0,49.25,2955.0,2013-07-16,2013-07-30,2,Vendas    
8857,04,45.989.050/0007-77,SP,014,00000868,LF2399,LONA FILTRO AS-295.CA-CAB 800X800 LISA (FUR)      ,4.0,37.0,148.0,2013-08-19,2013-09-02,2,Vendas    
8858,04,45.989.050/0007-77,SP,014,00000868,LF2384,LONA FILTRO AS-295.CA-DUP 800X800 LISA (VEL)      ,29.0,70.0,2030.0,2013-08-19,2013-09-02,2,Vendas    
8859,04,45.259.983/0003-85,SP,014,00000869,MF0224,MANGA FILTRO AS-220.CA L-1330 X H-490             ,6.0,54.4,326.4,2013-07-22,2013-07-26,1,Outros    
8860,04,52.742.277/0001-93,SP,014,00000870,LF0940,LONA FILTRO AS-101.CA-DUP 630X630 LISA (VEL)      ,50.0,120.0,6000.0,2013-07-25,2013-08-05,2,Vendas    
8861,04,49.729.718/0001-02,SP,014,00000873,LF0958,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,40.0,44.6,1784.0,2013-07-25,2013-08-07,2,Vendas    
8862,04,01.325.023/0001-39,SP,014,00000875,LF0930,LONA FILTRO AS-295.CA-DUP 500X500 LISA (VEL)      ,80.0,45.31,3624.8,2013-07-30,2013-08-13,2,Vendas    
8863,04,73.181.646/0001-96,SP,014,00000876,LF0396,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,65.0,59.1,3841.5,2013-07-31,2013-08-13,2,Vendas    
8864,04,73.181.646/0001-96,SP,014,00000876,LF0020,LONA FILTRO AS-130.CA-DUP 400 X400 LISA (FUR)     ,30.0,44.2,1326.0,2013-07-31,2013-08-13,2,Vendas    
8865,04,46.040.242/0001-00,SP,014,00000878,SF0204,SACO FILTRO AS-420.CA D-110 X H-390               ,1.0,27.95,27.95,2013-07-31,2013-08-02,2,Amostra   
8866,04,46.040.242/0001-00,SP,014,00000878,SF0205,SACO FILTRO AS-295.CA D-120 X H-400               ,1.0,35.11,35.11,2013-07-31,2013-08-02,2,Amostra   
8867,04,48.172.464/0002-92,SP,014,00000879,LF1748,LONA FILTRO AS-295.CA-DUP 630X630 LISA (FUR)      ,2.0,53.39,106.78,2013-07-31,2013-08-09,2,Amostra   
8868,04,47.902.424/0001-05,SP,014,00000882,BF0057,BOLSA FILTRO AS-101.CA D-1500 X H-500 MM          ,2.0,2837.56,5675.12,2013-08-01,2013-08-09,2,Vendas    
8869,04,47.902.424/0001-05,SP,014,00000882,SF0207,SACO FILTRO AS-101.CA D- 880 X H- 490             ,1.0,560.78,560.78,2013-08-01,2013-08-09,2,Vendas    
8870,04,54.627.534/0001-71,SP,014,00000883,LF1325,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,20.0,50.49,1009.8,2013-08-01,2013-08-15,2,Vendas    
8871,04,54.627.534/0001-71,SP,014,00000883,LF1323,LONA FILTRO AS-130.CA-DUP 300X300 LISA (FUR)      ,28.0,49.38,1382.64,2013-08-01,2013-08-15,2,Vendas    
8872,04,59.280.685/0002-09,SP,014,00000884,LF0583,LONA FILTRO AS-210.TE-DUP 800X800 REF.01(VEL+FUR) ,26.0,132.89,3455.14,2013-08-29,2013-09-12,2,Vendas    
8873,04,59.280.685/0002-09,SP,014,00000884,LF0849,LONA FILTRO AS-210.TE-CAB 800X800 REF.01 (FUR)    ,4.0,80.59,322.36,2013-08-29,2013-09-12,2,Vendas    
8874,04,73.068.611/0001-45,SP,014,00000889,LF1245,LONA FILTRO AS-120.TE-SIM 400X400 LISA            ,20.0,55.1,1102.0,2013-08-12,2013-08-26,2,Vendas    
8875,04,52.559.499/0001-75,SP,014,00000890,LF2331,LONA FILTRO AS-210.TE-DUP 400X400 EMB.01 (VEL)    ,10.0,39.08,390.8,2013-08-13,2013-08-26,2,Vendas    
8876,04,48.196.695/0002-36,SP,014,00000892,LF2221,LONA FILTRO AS-130.CA-DUP 1000X1000 LISA (FUR)    ,62.0,123.1,7632.2,2013-08-13,2013-08-27,3,Orçamento 
8877,04,00.400.149/0001-68,SP,014,00000896,LF2194,LONA FILTRO AS-130.CA-DUP 640 X 640 LISA (FUR)    ,4.0,54.87,219.48,2013-08-14,2013-08-29,2,Outros    
8878,04,00.400.149/0001-68,SP,014,00000896,LF2195,LONA FILTRO AS-130.CA-CAB 640 X 640 LISA (FUR)    ,60.0,54.71,3282.6,2013-08-14,2013-08-29,2,Outros    
8879,04,47.595.863/0004-65,SP,014,00000897,LF0274,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,92.0,58.6,5391.2,2013-08-14,2013-08-28,2,Outros    
8880,04,58.368.358/0001-51,SP,014,00000898,LF1976,LONA FILTRO AS-210.TE-DUP 400X400 LISA (FUR)      ,40.0,45.0,1800.0,2013-08-14,2013-08-26,2,Vendas    
8881,04,71.013.916/0001-24,MG,011,00000899,LF0698,LONA FILTRO AS-470.TE-DUP 1500X1500 LISA (FUR)    ,90.0,120.0,10800.0,2013-08-15,2013-09-16,3,Orçamento 
8882,04,92.802.784/0229-16,RS,005,00000900,LF1034,LONA FILTRO AS-130.CA-DUP 630X630 REF.01 (FUR)    ,70.0,61.3,4291.0,2013-08-15,2013-09-30,3,Orçamento 
8883,04,92.802.784/0229-16,RS,005,00000900,LF2371,LONA FILTRO AS-130.CA-CAB 630X630 REF.01 (FUR)    ,2.0,45.4,90.8,2013-08-15,2013-09-30,3,Orçamento 
8884,04,92.802.784/0229-16,RS,005,00000900,LF2407,LONA FILTRO AS-130.CA-DUP 630X630 REF.01 (FUR)    ,2.0,45.4,90.8,2013-08-15,2013-09-30,3,Orçamento 
8885,04,92.802.784/0229-16,RS,005,00000900,PF0003,PLACA FILTRO PU 630X630X50 MM                     ,70.0,1068.38,74786.6,2013-08-15,2013-09-30,3,Orçamento 
8886,04,92.802.784/0229-16,RS,005,00000900,PF0009,PLACA FILTRO 630X630X50 MM POLIURETANO INICIAL    ,2.0,1068.38,2136.76,2013-08-15,2013-09-30,3,Orçamento 
8887,04,92.802.784/0229-16,RS,005,00000900,PF0010,PLACA FILTRO 630X630X50 MM POLIURETANO FINAL      ,2.0,1068.38,2136.76,2013-08-15,2013-09-30,3,Orçamento 
8888,04,13.788.120/0001-47,SP,014,00000901,LF1250,LONA FILTRO AS-240.TE-DUP 800X800 REF.01 (VEL)    ,79.0,114.0,9006.0,2013-08-20,2013-09-05,2,Vendas    
8889,04,13.788.120/0001-47,SP,014,00000901,LF1799,LONA FILTRO AS-240.CA-CAB 800X800 REF.01 (FUR)    ,2.0,70.0,140.0,2013-08-20,2013-09-05,2,Vendas    
8890,04,54.625.819/0033-50,SP,003,00000902,LF1392,LONA FILTRO AS-100.CA-DUP 400X400 EMB.01 (VEL)    ,10.0,88.55,885.5,2013-09-17,2013-10-01,2,Vendas    
8891,04,54.625.819/0033-50,SP,004,00000902,LF1392,LONA FILTRO AS-100.CA-DUP 400X400 EMB.01 (VEL)    ,10.0,88.55,885.5,2013-09-17,2013-10-01,2,Vendas    
